246.6483930802109;4980.655224640176;4795.739516365266;4545.190583919293;1716.4156274664826;3623.0305079093773;3257.129696617568;3545.5741143830633;0.0;4771.43006950818;6005.51756221418;0.0;3833.108033647587;0.0;3018.599840263929;5465.979239784648;3694.368655888184;5019.720475820406;2822.709209338767;5443.829223011464;3460.406698831697;9210.765085721267;2124.1823836588937;2557.3808338407284;0.0;8465.001251410758;3623.0563436409448;5459.266664571261;3855.538032860572;2740.9149618709557;9239.317607230834;7797.3012995434465;4158.923892552777;5938.408837559975;4739.850237005898;0.0;9105.559057408815;10256.250500809327;0.0;667.2917750915182;10778.002495728357;10905.899793573171;11742.96753481048;4400.0
4928.880414345573;113.59643633168065;670.1601772400746;2840.535153977578;5927.506393391781;1460.5661430500968;3417.7911232068354;2972.5495747871673;0.0;899.1352162509996;6128.954227217211;0.0;2234.1446278952485;0.0;3730.0454169465493;7432.531974487184;5922.613828460909;6986.2732105229425;5822.387335170714;7410.381957713994;5426.959433534231;4468.482637363615;6160.051654038816;3913.295603941568;0.0;6187.8838293684385;3286.755433510715;1333.6873254460684;5266.292098688528;4151.669027698914;8398.969273928476;11931.772138713759;5271.249524801835;7904.961572262511;2070.000610981616;0.0;4724.543657263997;5875.235100664503;0.0;5588.593694033356;8500.885073686039;8641.929532860284;7994.024806885141;2500.0
4909.266482670778;807.8142422469501;25.829481525952595;2144.54549521155;5907.892461716986;1440.9522113753014;3539.3118618395333;2952.935643112372;0.0;1404.3069041367332;5432.964568451182;0.0;2214.530696220453;0.0;3710.4314852717544;7678.964152977121;5511.643277461405;7232.705389012879;5411.416784171211;7656.8141362039305;5673.391612024167;5037.924103328031;6140.43772236402;3893.6816722667727;0.0;6693.0555172541735;3408.276172143413;637.6976666800412;4855.321547689025;3740.6984766994096;8904.140961814213;11912.158207038965;5776.421212687568;8151.393750752448;1858.5805112236296;0.0;5293.985123228416;6444.676566628922;0.0;5568.979762358561;9006.056761571774;9147.101220746019;8563.466272849559;2600.0
4431.594474260568;3033.390952298152;2251.4061915771545;35.1904335928721;5380.162759845778;2391.850289582816;3616.1921031099623;3029.815884382801;0.0;3629.8836141879333;3253.228639646757;0.0;2528.763191434907;0.0;3787.3117265421834;7755.844394247551;4085.188745536256;7309.585630283309;3984.9622522460627;7733.69437747436;5750.271853294597;7072.437244758102;6009.492576344445;3970.5619135372017;0.0;7869.059049836653;3485.156413413842;2541.6226863591546;3050.4941307735753;2314.243944774259;10080.144494396693;11682.611492228996;6448.789047015677;8228.273992022878;2302.4189210326003;0.0;7519.561833279618;8670.253276680127;0.0;5041.250060487355;10182.060294154253;10323.1047533285;10789.042982900753;4000.0
1704.4424588464542;5773.201000424014;5588.285292149105;5337.736359703133;26.015572294118556;4415.576283693221;4335.1081608659815;4338.119890166902;0.0;5563.975845292022;6770.487812019628;0.0;4625.653809431427;0.0;3811.1456160477683;6938.325923074613;4326.5912869064105;6492.067159110371;3454.9318403569946;6916.175906301422;4932.753382121659;10003.3108615051;3596.5290669488563;3958.0531309529765;0.0;9468.219155829145;4701.034807889361;6251.812440355099;4620.50828266602;3505.8852116764037;10711.664290520797;9269.647982833405;5631.270575842739;7410.75552084994;5532.396012789737;0.0;9898.104833192649;11048.79627659316;0.0;2142.473177913501;11781.220400146743;11922.264859320998;12746.185439228866;6200.0
3832.1163107331763;1594.5011838715043;1409.5854755965938;2086.032921584164;4830.742289779388;127.67328084300935;2462.161689901934;1875.7854711747718;0.0;1475.2353729162562;5374.451994823796;0.0;1137.3805242828525;0.0;2633.281313334155;6601.813981039524;4487.623462499118;6155.555217075283;4387.396969208927;6579.663964266335;4596.241440086572;5824.611044952587;5063.287550426425;2816.5315003291735;0.0;6089.060342933704;2331.126000205814;2073.112623802587;3831.301732726739;2716.6786617371226;8300.145787493746;10835.008035101368;5172.426038367101;7074.243578814851;1148.85194261712;0.0;6080.672064852974;7231.363508253479;0.0;4491.829590420959;8402.061587251304;8543.10604642555;9350.153214474112;2000.0
3332.3171967081116;3574.4694814470727;3389.553773172163;3436.6543320138708;4472.857265598409;2216.8447647162748;130.13425502518655;456.24196370197546;0.0;2459.1252426553015;6525.82303609496;0.0;1941.9502618007941;0.0;686.9739197423617;4269.786546162769;5424.200246168565;3823.5277821985246;4552.54079961915;4247.636529389584;2264.2140052098184;6839.330164230475;3271.6825205167333;1141.7418644436714;0.0;6002.600991020523;235.7923919981908;4053.0809213781563;4832.3341548462795;3717.7110838566646;8043.124913608955;9043.403005191678;2962.731198930899;4742.216143938099;3217.8547557016554;0.0;6465.472424489515;7616.163867890021;0.0;4028.925262069144;8315.602235338123;8456.646694512368;9280.567274420244;1900.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1300.0
1668.4928893635974;3594.791417565709;3409.875709290799;3194.8762596449665;2667.1188684098124;2237.1667008349104;1642.7270222644484;1645.7387515653716;0.0;3232.3622688623964;4892.031976735128;0.0;1962.2721979194303;0.0;1118.7644774462372;4927.587623042623;3618.461848979971;4481.328859078381;2746.8024024305532;4905.437606269442;2922.015082089675;7612.56719043757;3016.2178261244007;1302.0146644412562;0.0;6775.8380172276175;2008.6536692878256;4073.4028574967924;3370.0326060336333;2255.409535044017;8700.925990488808;8741.875449403113;3620.532275810755;5400.017220817953;3238.176691820291;0.0;7238.709450696608;8389.400894097114;0.0;2328.206169051381;9088.839261545218;9229.883720719465;10053.80430062734;2000.0
4658.558952255466;1302.7427460378701;1380.3907468116804;3273.903232710688;5657.184931301673;1213.446088214831;2629.0967536689514;2340.9118988263185;0.0;110.44084671311589;6562.322305950322;0.0;1963.8231658051413;0.0;3185.9364183861267;6643.837604949302;5675.493773625642;6197.57884098506;5575.267280335447;6621.6875881761125;4638.265063996349;5324.683106826609;5770.645019160499;3640.704363087437;0.0;5399.189459830555;2498.061063972831;2043.9178950176738;5019.172043853261;3904.5489728636467;7610.2749043906015;11542.365503835443;4482.555155263953;7116.267202724629;2292.9739592459355;0.0;4778.865486175911;5929.556929576417;0.0;5318.272231943248;7712.190704148156;7853.235163322399;8316.159300976587;1300.0
